,CID,SID,target,Efficacy
100765,9600005,49716495,1,107.47
100771,9599878,49715841,1,124.183
100778,9599834,24813219,1,100.304
100786,9599689,14740788,1,153.853
100797,9599550,17510378,1,108.377
100805,9599053,24782753,1,102.657
100806,9598978,17510473,1,159.745
100823,9598412,24821210,1,83.2287
100825,9598262,17510928,1,80.9816
100827,9598188,24782759,1,141.324
100845,9597355,49670218,1,146.048
100863,9596913,26660537,1,121.662
100885,9595989,24822713,1,126.938
100893,9595752,49714717,1,91.084
100904,9595499,22413050,1,142.066
100913,9595211,4241785,1,146.245
100928,9595131,24805804,1,116.113
100945,9595043,24786790,1,90.8727
100950,9594976,49642517,1,138.857
100959,9594933,49642525,1,135.001
100977,9594805,17504011,1,106.154
100979,9594753,24820890,1,107.771
100998,9594564,14724202,1,147.615
101010,9594421,47204177,1,147.912
101020,9594355,24787207,1,131.519
101031,9594287,17507642,1,155.639
101032,9594283,17403150,1,158.685
101057,9594147,24809551,1,129.937
101058,9594140,24805554,1,122.336
101060,9594122,24807363,1,104.483
101061,9594118,17403378,1,137.472
101075,9594064,24801393,1,162.813
101088,9593969,24806449,1,135.659
101106,9593865,24784052,1,119.354
101122,9593717,24789685,1,178.612
101142,9593558,17508710,1,146.189
101170,9593353,17507369,1,172.149
101176,9593221,24819121,1,86.206
101195,9593115,17413930,1,148.063
101204,9593068,17507750,1,141.644
101214,9592978,24820846,1,174.334
101235,9592842,24820760,1,125.75
101259,9592569,49729980,1,133.478
101269,9592483,24780425,1,110.102
101270,9592476,24807810,1,123.009
101308,9592157,24790284,1,90.3822
101310,9592154,17408358,1,102.974
101311,9592153,24805667,1,68.0378
101313,9592148,49642271,1,167.335
101316,9592139,24809978,1,106.466
101317,9592135,24809869,1,73.7371
101343,9592022,24805820,1,124.132
101393,9591709,14721272,1,78.2257
101439,9591316,49728350,1,124.413
101449,9591202,24806411,1,118.719
101484,9590644,17407646,1,161.074
101486,9590594,24804994,1,121.542
101505,9590247,17509051,1,114.91
101510,9590179,49726702,1,143.121
101517,9590139,47201699,1,148.021
101539,9589872,24810109,1,113.748
101546,9589800,49642233,1,145.961
101562,9589647,49641518,1,136.178
101566,9589568,17388133,1,157.592
101567,9589563,24781996,1,125.34
101596,9587775,24795645,1,86.3124
101637,9587607,26724232,1,137.669
101650,9587549,17506957,1,175.608
101659,9587517,17433217,1,146.594
101687,9587437,24796161,1,121.265
101695,9587405,24788470,1,110.498
101707,9587309,24793565,1,122.937
101709,9587300,22415109,1,147.187
101710,9587299,14734030,1,136.128
101715,9587263,17415007,1,135.689
101810,9586692,22415648,1,130.439
101827,9586497,17416193,1,149.787
101839,9586357,22416927,1,133.888
101853,9586274,17403599,1,159.886
101858,9586263,22403282,1,121.69
101862,9586225,24792185,1,125.996
101873,9586136,17431895,1,126.373
101876,9586116,17412714,1,90.9727
101881,9586079,17412152,1,156.868
101882,9586074,17507410,1,99.1316
101890,9586003,14735732,1,108.646
101895,9585875,17506320,1,141.202
101900,9585835,47198503,1,137.855
101901,9585829,47198506,1,162.935
101902,9585828,47198237,1,143.039
101906,9585805,47198363,1,139.546
101909,9585764,24805527,1,117.917
101910,9585745,47198896,1,118.659
101935,9585533,17506853,1,159.506
101936,9585532,24820885,1,108.707
101940,9585505,7975280,1,126.403
101943,9585470,24813144,1,108.343
101951,9585387,24813748,1,153.265
101959,9585245,17504709,1,203.476
101961,9585235,17432442,1,119.076
101967,9585167,14723557,1,159.216
101974,9584981,49667847,1,162.602
101976,9584943,24815864,1,118.897
101977,9584897,24814809,1,122.838
101978,9584892,17432421,1,106.701
101983,9584783,17504707,1,167.996
102004,9584216,26731468,1,140.597
102018,9584052,26731658,1,102.741
102022,9583976,26729277,1,150.48
102023,9583975,26729665,1,115.348
102024,9583974,26729879,1,140.125
102097,9583360,26727607,1,107.847
102150,9582027,14730596,1,138.09
102160,9581942,24819112,1,91.6542
102161,9581933,17411265,1,73.5019
102162,9581932,17411128,1,135.422
102165,9581928,17409393,1,92.3134
102178,9581903,17402670,1,160.892
102179,9581902,17410608,1,169.205
102182,9581886,17410815,1,181.721
102201,9581782,24821441,1,73.585
102215,9581711,24822008,1,116.609
102219,9581692,17410985,1,162.034
102221,9581685,14729826,1,134.091
102235,9581359,24808452,1,148.022
102293,9580428,26731617,1,83.8255
102296,9580415,26730712,1,119.152
102303,9580332,26731107,1,130.841
102306,9580314,26727603,1,106.005
102323,9580114,49670528,1,124.339
102328,9579986,24824764,1,126.621
102330,9579964,22401513,1,87.3325
102356,9576967,14746225,1,143.928
102360,9574762,14718865,1,135.503
102366,9572803,24797186,1,120.568
102367,9572720,90340903,1,182.088
102377,9570273,16952601,1,91.6083
102387,9569191,17388451,1,89.0763
102398,9569081,22406833,1,161.835
102405,9568953,49680578,1,128.239
102422,9568781,7978441,1,178.797
102427,9568680,7971968,1,138.793
102434,9568673,862871,1,103.053
102437,9568670,861868,1,97.2759
102451,9568653,858085,1,162.305
102455,9568649,857522,1,259.755
102457,9568647,857510,1,107.583
102466,9568634,851060,1,121.74
102467,9568633,850881,1,109.681
102478,9568140,3716771,1,138.426
102479,9568135,3714326,1,120.412
102481,9568132,3716521,1,80.8744
102484,9568070,7976196,1,183.843
102487,9568066,24788738,1,93.9379
102489,9568064,4246395,1,138.993
102501,9567990,851652,1,83.0173
102536,9567365,14739302,1,116.821
102564,9567146,49641725,1,97.2447
102571,9567104,17408532,1,192.747
102576,9567048,24805425,1,134.378
102592,9566970,17412487,1,161.734
102600,9566932,17411587,1,119.341
102616,9566755,17412321,1,147.886
102636,9566566,14746217,1,120.45
102641,9566528,14736628,1,110.427
102643,9566509,24787422,1,93.7794
102646,9566480,26731675,1,129.623
102661,9566279,26730794,1,103.978
102662,9566278,26727554,1,95.5668
102663,9566277,26727363,1,87.356
102683,9565790,24826539,1,128.742
102685,9565758,22406861,1,186.184
102689,9565687,16953479,1,144.047
102691,9565652,24826795,1,128.932
102706,9565029,22403405,1,185.199
102707,9565028,22413106,1,142.393
102710,9564978,22403481,1,120.34
102756,9564716,17387358,1,147.375
102765,9564620,24808400,1,116.323
102776,9564428,17508937,1,121.455
102777,9564427,17408857,1,132.672
102811,9564073,24780499,1,124.975
102814,9564046,24783868,1,134.926
102844,9563800,49821208,1,171.04
102873,9563576,17386804,1,142.006
102881,9563472,22412762,1,131.159
102907,9563300,24806922,1,100.669
102920,9563186,49728903,1,159.245
102937,9562940,24823359,1,109.157
102949,9562808,22403511,1,143.59
102950,9562807,24829537,1,114.869
102954,9562786,24837678,1,168.36
102957,9562749,49726683,1,156.04
102971,9560894,22401675,1,155.937
102984,9560222,24828861,1,85.7906
103036,9559756,49646539,1,194.537
103048,9558646,17407322,1,133.58
103051,9558612,22414467,1,154.778
103053,9558594,17515266,1,175.752
103054,9558592,17515022,1,156.215
103060,9558417,22414748,1,189.081
103074,9557838,26665764,1,122.747
103111,9557328,22403606,1,113.808
103123,9557234,22414497,1,94.4998
103143,9557044,17509260,1,141.848
103144,9557028,24790317,1,107.878
103155,9556891,49726343,1,79.9531
103172,9556781,14724527,1,84.1221
103175,9556774,14725335,1,126.16
103178,9556747,24780891,1,149.775
103188,9556718,17412297,1,129.837
103190,9556656,17408150,1,171.699
103198,9556572,24813189,1,104.12
103204,9556421,7976091,1,134.514
103209,9556133,14728619,1,112.583
103210,9556131,14728528,1,104.012
103212,9556129,14728693,1,165.941
103214,9556120,14728622,1,114.49
103215,9556116,14728615,1,216.958
103216,9556106,14728527,1,169.14
103217,9556104,14728616,1,125.502
103232,9556025,14728526,1,214.478
103234,9556023,14728628,1,142.364
103236,9556007,14728690,1,138.363
103239,9555999,14728695,1,119.17
103241,9555994,14728623,1,211.59
103242,9555992,14728624,1,132.694
103247,9555971,14728563,1,144.353
103248,9555969,14728564,1,92.1466
103250,9555961,14728566,1,107.361
103253,9555957,14728568,1,184.671
103254,9555955,14728569,1,121.149
103255,9555952,14728709,1,156.883
103282,9554977,17509041,1,196.506
103309,9554526,24793325,1,131.382
103311,9554514,14732467,1,189.994
103320,9554469,17507507,1,128.862
103323,9554433,14724901,1,138.983
103329,9554331,24811787,1,111.436
103335,9553588,17431943,1,101.992
103336,9553546,17517274,1,156.766
103337,9553542,24825899,1,117.71
103349,9552852,17513893,1,130.158
103370,9552053,14747226,1,142.013
103380,9552043,14747000,1,129.743
103383,9552040,14746954,1,125.914
103387,9552036,14746861,1,79.2334
103390,9552032,14746773,1,107.169
103391,9552031,14746758,1,151.173
103393,9552028,14746683,1,126.441
103417,9551997,14745867,1,170.074
103424,9551989,14745697,1,92.615
103429,9551984,14745553,1,121.179
103433,9551976,14745321,1,85.5517
103435,9551974,14745311,1,123.34
103438,9551970,14745211,1,93.4941
103451,9551953,14744957,1,146.255
103456,9551948,14744890,1,176.832
103457,9551947,14744889,1,113.513
103466,9551935,14744768,1,138.03
103469,9551932,14744728,1,125.203
103477,9551923,14744536,1,156.625
103478,9551922,14744514,1,145.787
103481,9551918,14744452,1,146.324
103482,9551917,14744433,1,151.96
103488,9551910,14744232,1,150.437
103496,9551899,14744089,1,123.453
103498,9551897,14744018,1,123.277
103504,9551891,14743940,1,147.525
103506,9551889,14743921,1,132.234
103513,9551881,14743824,1,199.998
103514,9551880,14743820,1,180.085
103520,9551873,14743713,1,128.477
103529,9551861,14743503,1,144.276
103534,9551856,14743445,1,140.622
103536,9551854,14743435,1,120.824
103539,9551848,14743243,1,128.927
103546,9551836,14743038,1,168.148
103547,9551835,14743037,1,141.691
103548,9551834,14743026,1,172.693
103556,9551820,14742827,1,113.09
103559,9551817,14742756,1,137.043
103564,9551808,14742663,1,141.34
103566,9551806,14742661,1,154.965
103569,9551803,14742549,1,130.267
103573,9551797,14742495,1,153.972
103590,9551771,14742220,1,115.424
103591,9551767,14742185,1,118.692
103595,9551760,14742155,1,87.8496
103600,9551754,14742131,1,162.268
103602,9551750,14742088,1,140.704
103605,9551746,14742056,1,99.5588
103607,9551742,14741998,1,102.365
103609,9551740,14741991,1,97.8503
103631,9551710,14741742,1,133.781
103640,9551694,14741568,1,150.736
103641,9551691,14741556,1,132.391
103660,9551669,14741427,1,143.608
103665,9551662,14741359,1,144.806
103675,9551648,14741116,1,164.579
103677,9551646,14741114,1,151.04
103678,9551645,14741112,1,111.913
103698,9551618,14740841,1,175.91
103708,9551608,14740731,1,183.251
103715,9551600,14740516,1,87.2467
103716,9551599,14740400,1,141.558
103728,9551587,14739583,1,125.009
103729,9551586,14739551,1,97.6172
103730,9551585,14739244,1,90.8275
103769,9551546,14738688,1,99.082
103786,9551530,14738670,1,91.3171
103871,9551444,14738456,1,137.934
103898,9551416,14738388,1,68.5378
103933,9551381,14738314,1,118.25
103949,9551364,14738286,1,96.2877
103958,9551356,14738277,1,136.466
103961,9551353,14738273,1,96.2651
103965,9551349,14738265,1,163.211
103972,9551340,14738249,1,76.7966
103998,9551314,14738210,1,83.5097
104003,9551309,14738183,1,138.111
104014,9551300,14738173,1,126.081
104015,9551299,14738172,1,153.238
104020,9551294,14738167,1,113.856
104027,9551288,14738139,1,136.104
104028,9551287,14738138,1,137.392
104030,9551285,14738131,1,158.243
104033,9551281,14738118,1,145.669
104038,9551276,14738088,1,106.93
104049,9551265,14738056,1,142.561
104071,9551246,14738012,1,156.461
104072,9551245,14738011,1,179.422
104110,9551216,14737949,1,133.2
104112,9551214,14737946,1,142.893
104140,9551188,14737889,1,115.891
104143,9551186,14737877,1,135.512
104192,9551136,14737726,1,140.143
104220,9551108,14737647,1,154.528
104252,9551070,14737576,1,119.109
104286,9551041,14737479,1,169.46
104301,9551027,14737446,1,85.5762
104318,9551010,14737342,1,124.252
104329,9550998,14737320,1,188.35
104383,9550948,14737180,1,169.102
104388,9550941,14737154,1,127.993
104429,9550899,14737092,1,125.482
104448,9550878,14737047,1,91.4749
104452,9550875,14737044,1,133.869
104457,9550870,14737039,1,149.826
104460,9550867,14737036,1,114.56
104476,9550848,14736224,1,133.305
104478,9550846,14736204,1,84.842
104484,9550838,14735873,1,140.707
104548,9550776,14735596,1,151.699
104552,9550773,14735582,1,149.109
104559,9550766,14735557,1,145.881
104561,9550764,14735553,1,86.7919
104563,9550760,14735536,1,158.985
104586,9550740,14735512,1,136.041
104607,9550720,14735461,1,161.496
104637,9550691,14735378,1,223.333
104638,9550690,14735377,1,145.847
104646,9550682,14735345,1,183.871
104663,9550664,14735306,1,125.749
104688,9550639,14735217,1,123.187
104718,9550608,14734500,1,143.187
104719,9550607,14734498,1,145.047
104725,9550599,14734342,1,163.638
104728,9550596,14734306,1,145.44
104764,9550560,14734142,1,162.875
104770,9550553,14734078,1,148.293
104772,9550551,14734023,1,189.02
104773,9550550,14734022,1,130.289
104776,9550547,14733961,1,135.586
104777,9550546,14733909,1,151.794
104782,9550542,14733728,1,102.897
104800,9550525,14733516,1,147.909
104817,9550511,14733487,1,134.47
104819,9550509,14733485,1,119.093
104828,9550500,14733458,1,178.946
104832,9550496,14733434,1,172.929
104834,9550494,14733431,1,152.102
104835,9550493,14733425,1,155.847
104836,9550492,14733424,1,145.183
104844,9550481,14733399,1,82.294
104848,9550477,14733388,1,122.877
104965,9550364,14733036,1,183.758
104969,9550360,14733030,1,94.4965
104976,9550351,14733010,1,191.976
104979,9550348,14733007,1,97.4746
104987,9550340,14732967,1,105.125
104993,9550331,14732902,1,164.663
105003,9550320,14732864,1,144.844
105057,9550267,14732696,1,151.515
105073,9550251,14732356,1,161.177
105097,9550227,14732227,1,161.568
105100,9550223,14732215,1,154.137
105114,9550210,14732153,1,71.0809
105117,9550207,14732127,1,190.254
105137,9550184,14731949,1,129.465
105170,9550152,14731733,1,144.453
105209,9550116,14731434,1,134.488
105210,9550115,14731430,1,143.492
105212,9550113,14731409,1,162.173
105226,9550097,14731340,1,115.309
105229,9550094,14731334,1,166.52
105247,9550076,14731255,1,123.141
105249,9550074,14731181,1,169.287
105250,9550072,14731174,1,174.972
105251,9550071,14731173,1,103.934
105265,9550057,14730917,1,178.631
105267,9550055,14730892,1,137.239
105271,9550051,14730730,1,194.402
105275,9550047,14730685,1,133.068
105277,9550045,14730496,1,178.799
105282,9550040,14730433,1,127.896
105288,9550033,14730296,1,206.943
105289,9550032,14730295,1,147.505
105296,9550021,14729729,1,130.757
105299,9550018,14729683,1,148.744
105300,9550016,14729673,1,156.989
105304,9550009,14729564,1,201.605
105307,9550006,14729541,1,142.744
105308,9550005,14729539,1,179.671
105316,9549996,14729408,1,89.3901
105325,9549987,14729130,1,106.574
105334,9549978,14728971,1,197.621
105335,9549977,14728970,1,138.551
105336,9549976,14728969,1,184.605
105337,9549975,14728968,1,170.253
105339,9549972,14728964,1,151.963
105340,9549971,14728963,1,158.219
105341,9549970,14728962,1,144.752
105342,9549969,14728961,1,166.364
105343,9549966,14728957,1,139.18
105344,9549964,14728955,1,169.321
105345,9549963,14728954,1,186.95
105346,9549962,14728953,1,182.627
105348,9549958,14728941,1,101.891
105349,9549956,14728939,1,145.636
105350,9549955,14728938,1,132.481
105351,9549952,14728933,1,151.608
105352,9549950,14728931,1,184.916
105353,9549949,14728930,1,176.018
105354,9549948,14728929,1,161.968
105355,9549947,14728928,1,179.847
105356,9549946,14728927,1,166.121
105357,9549944,14728923,1,155.623
105358,9549943,14728922,1,148.627
105359,9549942,14728921,1,203.628
105360,9549937,14728912,1,168.763
105361,9549935,14728910,1,132.126
105362,9549934,14728908,1,171.822
105363,9549933,14728907,1,148.577
105364,9549932,14728906,1,147.993
105365,9549931,14728905,1,167.865
105366,9549930,14728904,1,170.86
105367,9549929,14728903,1,197.089
105368,9549928,14728902,1,138.046
105370,9549925,14728890,1,169.697
105371,9549924,14728884,1,128.574
105372,9549923,14728879,1,148.35
105373,9549921,14728877,1,142.33
105374,9549920,14728876,1,166.427
105375,9549919,14728868,1,168.016
105376,9549918,14728867,1,206.776
105377,9549917,14728854,1,160.739
105380,9549906,14728847,1,127.348
105383,9549903,14728844,1,238.501
105384,9549902,14728843,1,154.787
105385,9549897,14728837,1,170.257
105388,9549886,14728830,1,168.211
105389,9549885,14728829,1,173.597
105395,9549871,14728811,1,158.578
105396,9549870,14728810,1,148.744
105397,9549865,14728807,1,159.287
105398,9549864,14728806,1,146.168
105399,9549863,14728805,1,136.055
105400,9549862,14728804,1,175.456
105406,9549854,14728775,1,150.385
105407,9549853,14728774,1,173.236
105409,9549850,14728770,1,169.938
